id,username,password,address,city,orders,favorites,balance
38541056,zendejas,2655904726644154776,601 Frank Stottile Blvd,Kingston,"['0684871564', '0553209434', '8484370046', '0689831528', '221302121X', '0373037325', '088404288X', '1567310001', '0553586580', '0002219697', '0451458281', '0312872305', '0399135669', '0295972254', '0517573849', '1573061301', '0312322836', '0373270275', '0517027488', '0312851987', '0745316913', '0749305606', '0345352440', '0688160964', '1850437351', '0671516752', '0553156632', '0316734780', '0394730887', '0312859228', '8484034119', '0809224348', '0312965664', '0061009032', '0002254123', '0811840417']","['0333315545', '0316540234', '1579549276', '0441545424', '0064462390', '155583163X', '0395419174']",111.3
56101555,fourwheeler,-5842507884829896711,70 Pleasant Valley Street,Methuen,"['0380700301', '0736904867', '0684854279', '0486219070', '015696256X', '0440403081', '0863563252', '3882436506', '0440166675', '0671021338', '0099744112', '3405160812', '0312872305', '0971718016', '0553478346', '2879290937', '0316140074', '0689841361', '0517573849', '0373250428', '1550390678', '1580050360', '089594460X', '0671498940', '0060000791', '0394840933', '0006375340', '0590623842', '0345352440', '0451523776', '0515125652', '0061003824', '8055103291', '0385304366', '0808572725']","['0888625456', '3334003078', '8484034119', '0809224348', '0679807527', '0609805827', '0486260992', '0330297066']",83.2
53143302,trustful,-8822935454301354571,214 Haynes Street,Talladega,"['2253047821', '0140367470', '000617695X', '0752848089', '0312851987']","['0903505312', '0316690120', '1567310001', '0786864028', '0689864558', '0373256299', '0312851464', '0684822911']",84.8
84150240,marrs,-5085590647913741420,161 Berlin Road,Cromwell,"['1591290902', '039731454X', '0263161048', '0947533125', '0060219106', '0679003142', '0399136665', '0434791164', '0811805530', '0836215249', '0451198212']",['0879517328'],110.4
92365760,scherer,3233139397798619679,16077 Highway 280,Chelsea,"['0752848089', '0806968028', '0878795383', '3453206622', '0812503198', '0913299154', '0030107318', '0671570552', '0345345045', '070905260X', '0316690120', '3442092639', '0156001896', '0671719785', '0028277775', '0971718016', '0333315545']","['078949387X', '0425171272', '0440432952']",75.3
21117516,liberticide,6028543980466062549,352 Palmer Road,Ware,"['0803287607', '2253045039', '0875951880', '0819309052', '0553218980', '9839981900', '0373762224', '0061083461']","['0882640011', '1578564611', '0880015861', '0060081961', '0394800281', '0373612680', '0671318586', '188285604X']",100.6
78438847,delft,6251376567752808390,13675 Hwy 43,Russellville,"['0840777094', '3570209075', '0743424107', '0345435397', '1583142541', '0451625145', '082451646X', '0876808763', '0553154214', '0671570552', '0198320256', '1930586167', '0060972335', '0440488133', '0892813407', '1550139339', '0307592618', '0316690619', '0399144056', '0307020223', '0316262501', '0380700301', '1564582973']","['0553218980', '0345426118', '0440416655', '0671665537', '087065179X', '0609805827', '0205322441']",128.7
38039047,candelaria,1972793196429273644,250 Rt 59,Airmont,"['0373286953', '0807012238', '0380978911', '0316728985', '0553209434', '0395271029', '1556619472', '0771025505', '0201096676', '0684159236', '0345358082', '0553096605', '037322351X', '0865471606', '2742742379', '0064440281', '0425175979', '1401901484', '0789709252', '0448405393', '0449908798', '0380703211', '0316734780', '0679735968', '0811200124', '0761504524', '0743474295', '0877013489', '0595133789']",[],81.7
73480375,madigan,4573404159965194320,1300 Montgomery Highway,Vestavia Hills,"['0399139540', '0553233963', '014027880X', '0590448900', '1564588890', '0781405262', '0140311084', '3882436506', '8489784752', '8470021818', '0688129226', '0688140718', '0451207998', '2070393569', '1563841134', '0609601377', '0207169616']","['0752848089', '2264028963', '0967005604', '0905895878', '0263135527', '0064406601', '0671887343']",129.6
83787832,ruphina,-3430347586083012750,750 Academy Drive,Bessemer,"['1930586167', '0440235715', '0688163440', '0140311084', '0910395209', '0425168131', '0441005969', '0192545159', '0060392177', '0373484518', '0061050970', '0876667779', '0140105247', '0887291228', '0867199024', '0515132268', '0671886142', '0883490994', '1550130587', '0571215157', '0521400643', '0394718801', '0836215249', '8420457213', '0609805827', '0312195621', '0822313871', '0618219021', '0670033049', '0070493669', '0394588207', '0312876068']","['037302567X', '0812881796', '0449232638', '0749002395', '1862042209', '037305257X']",92.5
69666522,spoilfive,5115275065771758280,312 Palisades Blvd,Birmingham,"['0670033049', '0684872919', '8445071513', '0425092828', '0590972847', '1575440369', '0064441407', '0192801724', '0871201089', '0843924322', '0385425813', '1557100160', '9722110195', '0812817974', '8432055999']","['0516016105', '0446353485', '0028277775', '0879517328', '0140377425', '013032986X', '0375430784']",86.8
24912463,ancy,5844783598862128282,150 Barnum Avenue Cutoff,Stratford,"['0789709252', '3442437458', '1571454551', '3442040280', '8434812231', '0740721984', '042516358X', '0821772163', '031286261X', '0486215318', '0373201036', '1586481304', '0893012505', '0867199024', '0747543674', '8489784752', '0425173615', '1562477587', '0808572725', '345317805X', '0671319558', '0962619701', '0789722402', '0091294800', '0688111882', '0393700682', '156504018X', '0451138147', '0441005969', '0553373781', '0671009958', '0399144056', '0517573849', '0843930217']","['0590405926', '037305257X', '0821743341', '0903505312', '0871567458', '0396086926']",76.1
61166450,cut,-7615785528756329946,200 Dutch Meadows Ln,Glenville,"['1564588890', '1857037669', '0515132268', '3492200540', '3442092639', '0439312930', '0380703211', '0140431705', '0375703861', '3423121319']","['0192545159', '0434791164', '0425152952', '0816738637', '0312872305']",86.4
39974250,ganglion,7331337863329721776,6495 Atlanta Hwy,Montgomery,"['0394845455', '0373256299', '067155834X', '0060414715', '8055103291', '1563841134', '9722110195', '1883055067', '0446601578', '1567310001', '8489784752', '3499127326', '0687332079', '1591290902', '0396086926', '0525939865', '0064432483', '0316861871']","['0750913088', '0486419193', '0882640011']",130.9
39633798,exaltation,-261556639019927354,969 Us Hwy 80 West,Demopolis,"['0586214895', '0439141001', '0440235715', '0517593750', '0913374717', '0553217984']","['0140377425', '0590475347', '0865471606', '1885171013', '0787102296', '0821220012', '0675080746', '0688170528']",100.1
58455516,seducer,3775874537336043044,36 Paramount Drive,Raynham,"['1901250245', '067943545X', '0749317884', '8477272905', '0399147357', '0345345045', '0345336283', '0405054610', '0142400769', '9722110195', '0345443233', '0385285019', '0671466801', '9197023108']","['3803505496', '0451138147', '014027880X', '0590303244', '157778037X', '0060219106', '0345368762']",106.3
98583097,abydos,3817853935420567412,350 E Fairmount Ave,Lakewood,"['088864311X', '1550130587', '0897331249', '0671466801', '0751501336', '0757300065', '083480252X', '055356725X', '0743462335', '0671642219', '0792441915', '0934971358', '015696256X', '1579549276', '0312963971', '075700038X', '0395838088', '1551665867', '1571312374', '0394869346', '9197023108', '0679003142', '0399145702', '0425180689', '0671519816', '0864425449', '0808572725']","['0394588207', '0934986517', '0505523949', '158567169X', '0345334957', '0030802377', '0812566750']",83.8
94058118,gallego,6555441464107721228,1501 Hwy 14 East,Selma,"['0060414715', '0553586580', '0312185898', '0380450054', '8470021818', '8055103291', '0373707436', '0809096897', '0471395242', '0060972335', '0877018545', '1550130587', '0529053241', '0142400769', '0451458281', '2290125903', '0961895411', '0515132810', '0140313834', '1557132720', '0816505837', '0352336188']","['0786831685', '0316122203', '0373286953']",109.7
53514419,prate,-523170615394980246,1501 Hwy 14 East,Selma,"['0786883812', '0879239212', '083480252X', '0373245289', '1583143440', '1550390678', '0440235286', '0787654027', '0091018501', '0912500247', '0486295354']","['0446672157', '1883055067', '0671707434', '0380810255', '0061070173', '8484370046', '0689831528']",142.9
14555961,tournament,-1797740991321782115,1501 Hwy 14 East,Selma,"['0553373781', '0375703861', '0671792369', '0778320073', '0802114369', '0486219070', '0747543674', '1551665751', '0529053241', '3596118239', '0440416655', '0028277775', '0671009958', '0207169616', '1566044650', '0064440281', '0439141001', '0345349407', '1564135071', '0679807527', '0863161995', '0553209434', '0345437055', '042516358X', '2207252817', '3442092639', '0451406958']",['055328357X'],57.3
50863537,whyte,3076876661407852076,1625 Pelham South,Jacksonville,"['0330241486', '0688130305', '0553560719', '0449232638', '0312265565', '0446672157', '0380764040', '0520080319', '0517100118', '0517884518', '3518405217', '2211041221', '1560231068', '0465036759', '0192801724', '0962619701', '0590476092', '0836215249', '0060289333', '0675080746', '0486260992', '0394530942', '1571454551', '2290309338', '0553579584', '0688160964', '0062512668', '1853260975', '0064441407']","['0099435136', '0156001896', '0060972335', '0819309052', '0751501336', '5553675456', '0151941955']",108.4
89144488,janitress,2798904529779497490,851 Ann St,Montgomery,['0394730887'],"['0452277930', '0425171272', '0517881349', '0821743341', '0380978911', '0553586580', '1850437351', '038079781X']",143.9
62773419,vaclava,5446868757390348628,6438 Basile Rowe,East Syracuse,"['0002219697', '1591291852', '0316734780', '0618219021', '0312979061', '0916872033', '0843930217', '0452277930', '078949387X', '0962619701', '3442442923', '0553579584', '0743462335', '0399136665', '0316540234', '8484542327', '0380450054', '019509395X', '0761504524', '2742742379', '0572023642', '0345349407', '0679803211', '1580050360', '1556344473', '0811805530', '037302567X', '3442723809', '0060735422', '0890439702', '1551668947', '0871201089', '0823406520']","['0446607347', '0590623842', '0028277775', '0515104191', '0812503198', '0525941509', '0553213717']",90.3
35099848,piebald,5153766821855045089,250 Rt 59,Airmont,"['0517053233', '0553218980', '352217352X', '0395838088', '0061050474', '0345345045', '0849936861', '0708842186', '0394467809', '0671719785', '0898652014', '0486419193', '0131038052', '0671466801', '1551665867', '0823406520', '0671319558', '0684801582', '0970038704', '0451182766', '1572972491', '1852278692', '1854796283', '0451523776', '0671240315', '0006375340']","['0440204208', '0385285019', '0871201089', '0670033049', '0743449207', '2080704001', '1843336235']",67.9
91860187,phenomenal,-1715264281158539305,67 Newton Rd,Danbury,"['0961895411', '0373871864', '0821734725', '0812550862', '0340281030', '0486419193', '0345354931', '0743211448', '0905895878', '0971663815', '0811816583', '0802703909', '071561472X']","['0571215157', '345312698X']",69.9
56299902,chafee,1354001807035887473,420 Buckland Hills Dr,Manchester,"['1892213958', '1853260975', '0689713452', '0751501336', '0451144465', '0553233963', '0345374088', '0877014213', '0675080746', '0816738637', '1560231068', '1575440369', '1889593583', '8484542327', '0451406958', '0898652014', '0849936861', '042516358X', '1573061301', '0821748076', '0486219070', '0781405262', '0892965983', '0811805530', '8983140380', '0434791164', '1551662736', '0446607347', '345317805X']","['0877018545', '0916872033', '0099435136', '0312851685']",134.5
41033894,harvin,-4364273475581053001,3222 State Rt 11,Malone,[],"['0745316913', '0807011053', '1563841134', '0914061615', '0609805827', '0385425813', '0380788144', '0316690619']",59.2
59948660,peewit,3772709151746657531,5399 W Genesse St,Camillus,"['1857037669', '1853260878', '0689841361', '0471581453', '0440416655', '0757300065', '0060289333', '0525939865', '0425180689', '0192141945', '0658014870', '0373707436']","['9879201116', '0061001651', '0789709252']",148.2
80294812,cloud,5758884935423931077,1100 New Haven Road,Naugatuck,"['0312179499', '0446679550', '3596103452', '1843336235', '0440416655']","['8484370046', '0812503198', '0876667779']",56.4
89855344,coloring,-4694594763372230447,1095 Industrial Pkwy,Saraland,"['0864425449', '1863303790', '000617695X', '0061097535', '1931561028', '0521400643', '0316171468', '031286261X', '0890439702', '0020136900', '3505108693', '157778037X', '0553252917', '0451137116', '081181503X', '044070006X', '0688160964', '0140304770', '8440681186', '0812513495', '0380976943', '0822313871', '0345245377', '1578564611', '0887291228', '0505521598', '8477272905']",[],68.5
23921650,flag,5946906291633000776,517 West Avalon Ave,Muscle Shoals,"['1584855207', '0446607231', '0312289480', '8484370046', '0452273803', '0373121598', '0385420242', '1583224823', '1550130587', '2207303322', '0380450054', '0030802377', '0876808836', '0960394621', '0816741948', '0380703211', '1573061301', '1410757609', '1564588890', '0553762990']","['0970038704', '0448405393', '2253039330']",81.3
52181837,graycegrayheaded,-8196691849832010338,255 W Main St,Avon,['0312322836'],[],93.4
26816982,err,-5827464896286151260,101 South Beltline Highway,Mobile,"['0811840417', '055356255X', '8445071513', '094205329X', '2290309338', '0896084574', '0745316913', '0140255842', '0445408286', '0842308083', '1585670472', '1578564980', '0821772163', '0743449207', '0841617805', '0787654027', '1853260975', '1557132720', '0394930940', '0515132810', '0312974566', '0590623842', '0553275496', '1587670585', '0395877504', '0312963971', '0825300460', '0968125832', '0590405926', '0380700301', '0060289333', '0465024718', '0486299910', '0449148734', '0140170944', '8983140380', '013032986X', '0310231612', '0064472922', '0689841361']","['0373201036', '0821774727']",143.1
54717227,dealfish,7016304242540801201,103 North Caroline St,Herkimer,"['0743412508', '0060194448', '8477272905', '0843942908']","['0553154214', '0764223852', '0131038052', '0871567458', '0345300815', '2070378551', '0689713452']",135.0
